qId,segmentId,type,difficulty,tag1,tag2,tag3,lawTag,revisionFlag,conceptId,variantGroupId,source_ref,imageUrl,stem,choiceA,choiceB,choiceC,choiceD,choiceE,explainA,explainB,explainC,explainD,explainE,correct,explainShort,explainLong,status,updatedAt
R6gakkaB-032,R6gakkaB,knowledge,3,施工管理法,環境関係法,R6年度,,0,,,R6 学科B No.32,,"品質管理の測定値をプロットしたときの管理図の点の並び方に関する下記の1〜4の記 述のうち,適当なもののみを全てあげている組合せは次のうちどれか。 1点が管理限界線内の範囲にあり,中心線の近くに全ての点が集まる場合は,品質が安 定しているので改善の必要はない。 2点が管理限界線内の範囲にあっても,管理限界線に接近してしばしば現われたら,工程 に異常があったと考えられる。 3点が管理限界線内の範囲にあり,連続して上昇又は下降するような傾向がない場合 は,品質が安定しているので改善の必要はない。 4点が管理限界線内の範囲にあっても,中心線に対して,上下どちらか一方の側に並ん でいた場合は,工程に異常があったと考えられる。",①②,②④,①③④,②③④,,不適当です。管理図の点がすべて中心線近くに集中する場合も、層別や測定方法の問題など異常を疑うべきであり、ただちに「安定しており改善不要」とはいえません。,適当です。管理限界線付近に点がしばしば現れる場合は、工程に異常原因が潜んでいる可能性があり、原因を調査する必要があります。,適当です。管理限界内にあり、連続して上昇・下降する傾向がない場合は、工程は安定していると判断できます。,適当です。中心線の片側に点が連続して並ぶ場合は、工程平均のずれが疑われ、異常と判断されます。したがって、適当なものは②③④で、正解はDです。,,D,以下、回答です。,,published,2026-02-14T18:04:32
R6gakkaB-033,R6gakkaB,knowledge,3,施工管理法,測量一般,R6年度,,0,,,R6 学科B No.33,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R6gakkaB-033.png,"情報化施工におけるTS(トータルステーション)・GNSS(全球測位衛星システム) を用いた盛土の締固め管理に関する下記の文章中の（イ）〜（ニ）に当てはまる 語句の組合せとして,適当なものは次のうちどれか。 ・TS・GNSS を用いて締固め機械の走行記録をもとに,盛土の締固め管理をする方法は, S の一つである。 ・TS・GNSS を用いた盛土の締固め管理は,締固め機械の走行位置をリアルタイムに計測し, （ニ） を確認する。 ・盛土材料をまき出す際は,盛土施工範囲の全面にわたって,試験施工で決定したまき出し厚 （ロ） のまき出し厚となるように管理する。 ・盛土材料を締め固める際は,盛土施工範囲の全面にわたって, （イ） だけ締め固めたこと を示す色が車載パソコンのモニタに表示されるまで締め固める。",(イ)品質規定方式  (ロ)締固め度  (ハ)以上  (ニ)規定回数,（イ）工法規定方式（ロ）締固め回数（ハ）以下（ニ）規定時間,（イ）品質規定方式（ロ）締固め度（ハ）以上（ニ）規定時間,（イ）工法規定方式（ロ）締固め回数（ハ）以下（ニ）規定回数,,選択肢1. イ：品質規定方式　　ロ：締固め度　　　ハ：以上　　ニ：規定回数×不適当な組み合わせです。,選択肢2. イ：工法規定方式　　ロ：締固め回数　　ハ：以下　　ニ：規定時間×不適当な組み合わせです。,選択肢3. イ：品質規定方式　　ロ：締固め度　　　ハ：以上　　ニ：規定時間×不適当な組み合わせです。,選択肢4. イ：工法規定方式　　ロ：締固め回数　　ハ：以下　　ニ：規定回数〇適当な組み合わせです。,,D,情報化施工では、TSやGNSSなどの測量技術を活用して、盛土の締固め状況をリアルタイムに管理することができます。これにより、締固め不足や過剰締固めを防止し、均質な盛土を構築することが可能になります。,,published,2026-02-14T18:04:32
R6gakkaB-034,R6gakkaB,knowledge,3,施工管理法,鋼構造・橋梁,R6年度,,0,,,R6 学科B No.34,,"鉄筋の継手に関する下記の1〜4の4つの記述のうち,適当なものの数は次のうちど れか。 1重ね継手における重ね合わせ長さは,鉄筋の径に関わらず一定とする。 2重ね継手では,焼なまし鉄線を長く巻くほど継手の強度が向上する。 3ガス圧接継手では,径が少しでも異なる鉄筋同士は,接合してはならない。 4モルタル充塡継手では,施工後にモルタルが排出孔から排出していることを確認す る。",1つ,2つ,3つ,4つ,,〇適当なものの数は1つです。,重ね継手：重ね継手では、焼なまし鉄線を適切な長さで巻き付けることで、継手の強度を確保します。長く巻きすぎると、かえってコンクリートとの付着を阻害する可能性があります。,ガス圧接継手：ガス圧接継手では、径が多少異なる鉄筋同士でも、適切な施工方法を用いることで接合することができます。ただし、著しく径が異なる場合は、接合を避けるべきです。,モルタル充填継手：モルタル充填継手では、施工後にモルタルが排出孔から排出していることを確認することで、モルタルが継手内部に確実に充填されたことを確認します。よって適当です。,,A,鉄筋の継手は、鉄筋コンクリート構造物の強度を確保するために重要な役割を果たします。重ね継手、ガス圧接継手、モルタル充填継手など、様々な種類があります。それぞれの特徴や施工方法、注意点などを理解しておく必要があります。,,published,2026-02-14T18:04:32
R6gakkaB-035,R6gakkaB,knowledge,3,施工管理法,品質管理,R6年度,,0,,,R6 学科B No.35,,"微破壊・非破壊試験によるコンクリート構造物の強度測定に関する下記の①〜④の4つの記述のうち,適当なもののみを全てあげている組合せは次のうちどれか。①リバウンドハンマによるコンクリート表層の反発度は,コンクリートの含水状態や中性化等の影響を受けることもあり,一定以上の材齢が経過したコンクリートの圧縮強度を精度良く推定することは困難である。②超音波法によるコンクリートの強度推定は,構造物中の鉄筋の影響を受けないので,配筋状況によらず任意の位置で実施することができる。③衝撃弾性波法でコンクリートの強度を精度良く推定するためには,強度を推定しようとするコンクリートごとに,伝播する弾性波の速度と強度の関係を事前に求めておく必要がある。④圧縮強度試験を小径コア（φ50mm以下として）で行うときには,通常用いられているφ100mmコアに対する強度補正方法が確立されている方法で行う。",①②,②④,①③④,②③④,,選択肢1. ① ②×不適当な組み合わせです。,選択肢2. ② ④×不適当な組み合わせです。,選択肢3. ① ③ ④〇適当な組み合わせです。,選択肢4. ② ③ ④×不適当な組み合わせです。,,C,コンクリート構造物の強度を測定する方法は様々ですが、構造物を破壊せずに強度を推定する微破壊・非破壊試験は、構造物の健全性を維持しながら強度を把握する上で重要な役割を果たします。,,published,2026-02-14T18:04:32
R7gakkaA-001,R7gakkaA,knowledge,3,土木工学等,その他,R7年度,,0,,,R7 学科A No.1,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R7gakkaA-001.png,"下図の土の構成を表した模式図の記号を用いて,湿潤密度ρtと間隙率nを求め る式の次の組合せのうち,適当なものはどれか。 [湿潤密度ρt] [間隙率n]",m Vv ρt = n = ×100 V V mw Vw,ρt = n = ×100 V Vv m Vw,ρt = n = ×100 V Vv mw Vv,ρt = n = ×100 V V,,選択肢1. ρt＝m／V　　n＝（Vv／V）✕100湿潤密度ρt（しつじゅんみつど）は、土全体の質量m（固体＋水＋空気）を、土全体の体積Vで割ったものです。したがって、式はρt＝m／Vになります。間隙率n（かんげきりつ）は、土の中のすきまの体積Vvを、土全体の体積Vで割ったもの（％表示なら✕100）です。したがって、式はn＝（Vv／V）✕100になります。どちらも定義どおりなので、この選択肢が適当です。,選択肢2. ρt＝mw／V　　n＝（Vw／Vv）✕100ここでmwは「水の質量」、Vwは「水の体積」、Vvは「間隙の体積」と考えられます。・湿潤密度ρtは、水だけの質量ではなく、土粒子＋水＋空気を含めた「土全体の質量m」を使います。この選択肢は水の質量mwしか使っていないので、湿潤密度の式としては誤りです。・n＝（Vw／Vv）✕100 は、すきまの中でどれだけ水が満たしているか（飽和度）を表す形で、これは「飽和度Sr」に近い考え方です。間隙率nは「Vv／V」なので、ここも違います。したがって、この組合せはどちらの式も不適当です。,選択肢3. ρt＝m／V　　n＝（Vw／Vv）✕100・湿潤密度については、ρt＝m／Vなので、ここは正しいです。・しかし、n＝（Vw／Vv）✕100 は、先ほどと同じで「すきまのうち水が占める割合」＝飽和度の式の形です。間隙率は「Vv／V」で表すので、間隙率nの式としては誤りです。片方は合っていますが、もう一方が違うので、この組合せとしては不適当です。,選択肢4. ρt＝mw／V　　n＝（Vv／V）✕100ρt＝mw／V分子に水の質量mwしか入っておらず、土粒子の質量msが抜けています。湿潤密度は全質量m＝ms＋mwで定義されるので、この式は誤りです。n＝（Vv／V）✕100こちらは間隙率の定義どおりで正しい式です。間隙率の式は正しいですが、湿潤密度の式が誤りなので、組合せとしては不適当です。,,A,この問題で適当な組合せは、「ρt＝m／V　　n＝（Vv／V）✕100」の選択肢です。湿潤密度ρtは「土全体の質量÷土全体の体積」、間隙率nは「すきまの体積÷全体の体積」で表すからです。,,published,2026-02-14T18:04:32
R7gakkaA-002,R7gakkaA,knowledge,3,土木工学等,その他,R7年度,,0,,,R7 学科A No.2,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R7gakkaA-002.png,"下図のコンシステンシー限界に関する下記の文章中の（イ）,（ロ）,（ハ）に当て はまる語句の次の組合せのうち,適当なものはどれか。 コンシステンシー限界と土の状態との関係 ・土が塑性状から液状に移るときの境界の含水比を,（イ）という。 ・土が塑性状から半固体状に移るときの境界の含水比を,（ロ）という。 ・土の含水比を,ある量以下に減じてもその体積が減少しない状態の含水比を,収縮限界という。 ・（イ）と（ロ）の含水比の幅を,（ハ）という。",（イ）塑性限界 （ロ）液性限界 （ハ）液性指数,（イ）液性限界 （ロ）塑性限界 （ハ）液性指数,（イ）液性限界 （ロ）塑性限界 （ハ）塑性指数,（イ）塑性限界 （ロ）液性限界 （ハ）塑性指数,,選択肢1. （イ）塑性限界　　（ロ）液性限界　　（ハ）液性指数文章では、・「塑性状から液状に移るときの境界」が（イ）、・「塑性状から半固体状に移るときの境界」が（ロ）と書かれています。ここで・塑性状⇔液状の境界は液性限界、・塑性状⇔半固体状の境界は塑性限界です。この選択肢は（イ）と（ロ）が入れ替わっているため、文章と合いません。（ハ）の液性指数は、もともと液性限界と塑性限界の差に対する現在の含水比の位置を表す指標であり、幅そのものの名称ではありません。したがって、この組合せは不適当です。,選択肢2. （イ）液性限界　　（ロ）塑性限界　　（ハ）液性指数（イ）と（ロ）は、先ほどの整理どおりです。・塑性状→液状の境界：液性限界・塑性状→半固体状の境界：塑性限界ここまでは文章とよく合っています。しかし、・「（イ）と（ロ）の含水比の幅」は、液性限界−塑性限界で表される量で、これは塑性指数と呼ばれます。一方、液性指数は「現在の含水比が、この幅のどのあたりにあるか」を示す指数です。したがって、「幅」を表す名前としては液性指数は不適当です。このため、この選択肢も全体としては適当ではありません。,選択肢3. （イ）液性限界　　（ロ）塑性限界　　（ハ）塑性指数・「土が塑性状から液状に移る境界」→これは液性限界なので、（イ）に液性限界が入るのは正しいです。・「土が塑性状から半固体状に移る境界」→これは塑性限界なので、（ロ）に塑性限界が入るのも正しいです。・「（イ）と（ロ）の含水比の幅」→これは液性限界−塑性限界で、土がどれくらい塑性状態を保てるかを表します。この幅を塑性指数といいます。したがって、3つの文すべてと矛盾がなく、この組合せが適当です。,選択肢4. （イ）塑性限界　　（ロ）液性限界　　（ハ）塑性指数（ハ）の塑性指数については、「幅」という説明と合っていますが、（イ）と（ロ）はやはり入れ替わっており、文章の内容と合いません。・塑性状→液状の境界は液性限界・塑性状→半固体状の境界は塑性限界なので、この組合せも不適当です。,,C,この問題で適当な組合せは、（イ）液性限界　（ロ）塑性限界　（ハ）塑性指数の選択肢です。土のコンシステンシーでは、・液状になる境目が液性限界、・固まり始める境目が塑性限界、・その2つの差を塑性指数といいます。,,published,2026-02-14T18:04:32
R7gakkaA-003,R7gakkaA,knowledge,3,土木工学等,その他,R7年度,,0,,,R7 学科A No.3,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R7gakkaA-003.png,"下図の単純梁に集中荷重P が作用した場合の曲げモーメント図として,適当なもの は次の図のうちどれか。 ただし,梁の自重は考慮しないものとする。",（図1）,（図2）,（図3）,（図4）,,選択肢1.この図は、全体がなめらかな曲線（おわん型）のような形になっています。このような曲線の曲げモーメント図は、等分布荷重がかかった場合に現れる典型的な形です。しかし、この問題は「集中荷重Pが2点に作用する場合」です。集中荷重のときは、せん断力が区間ごとに一定となり、その積分である曲げモーメントは区間ごとに直線になります。そのため、曲線で表されているこの図は条件に合いません。,選択肢2.この図は、支点の位置（両端）で曲げモーメントが0になっている左端からL/3までは直線で増加L/3〜2L/3の中央区間では、一定値で水平なまま2L/3〜右端Lまでは直線で減少し、右端で0になるという形になっています。これは、実際につり合い計算とせん断力図から求めた曲げモーメントの性質と一致します。・反力は左右対称なのでRA＝RB＝P になります。・せん断力Vは0〜L/3：V＝+PL/3〜2L/3：V＝02L/3〜L：V＝−Pとなります。曲げモーメントMは「せん断力Vを区間ごとに積分したもの」なので、Vが一定（±P）の区間ではMは直線Vが0の区間ではMは一定値となります。したがって、左端からL/3まで直線で増加L/3〜2L/3は一定2L/3〜Lで直線で減少という台形の形が、条件に合う曲げモーメント図になります。,選択肢3.この図は、中央付近で一度下側にへこみ、負の曲げモーメントが生じているような形です。単純梁に、上向きの反力と下向きの集中荷重だけが作用している場合、支間内の曲げモーメントは基本的に同じ向き（片側だけ）になります。この問題のように、梁の上から荷重が2つ作用する条件で、支点以外の位置で曲げモーメントが0を通って符号が変わることはありません。したがって、中央で負のモーメントを示しているこの図は、荷重状態と合わない図です。,選択肢4.この図は、段々になった「階段状の長方形」のような図で、場所によってモーメントが急に変わっている形です。しかし、集中荷重が作用しても曲げモーメントは点で飛び跳ねることはありません。変化のしかたは「傾きが変わる」だけで、値そのものは連続してつながります。（ジャンプするのはせん断力Vの方です。）そのため、モーメントが不連続に変化しているように見えるこの図も、曲げモーメント図としては不適当です。,,B,この問題で選ぶべきなのは、両端の支点では曲げモーメントが0で、荷重の間の区間（L/3〜2L/3）が水平のまま一定値になっている図です。単純梁に左右対称の集中荷重Pが2つ作用した場合、せん断力図から求めた曲げモーメント図は、両端で0、荷重点の間（L/3〜2L/3）で一定となる「台形型」の形になります。,,published,2026-02-14T18:04:32
R7gakkaA-004,R7gakkaA,knowledge,3,土木工学等,その他,R7年度,,0,,,R7 学科A No.4,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R7gakkaA-004.png,"下図は引張力と引張応力との関係を表しているが,Iのように直径D の部材の両端 に軸に沿って離れ合う向きの一対の外力P が作用しているとき,Bのように部材の軸 に沿って引張力が生じることとなる。この場合Lのように断面に生じる,引張応力σt を表す次の式のうち,正しいものはどれか。",4P σt = πD P,σt＝P／πD,σt＝4P／πD2,σt＝P／πD2,,選択肢1. σt＝4P／πD分母がπDになっていて、Dが2乗されていません。引張応力は引張力：P丸断面の面積：A＝πD²／4を使って、σt＝P／A＝P／(πD²／4)＝4P／πD²となります。面積にはD²が入るので、Dが1乗のこの式は間違いです。,選択肢2. σt＝P／πDこちらも分母がπDで、Dが2乗されていません。さらに、PをそのままπDで割っているだけなので、「力÷面積」の形にもなっていません。単位を考えても、力P：N（ニュートン）応力σt：N/mm²であるべきところ、分母のDが1乗だと次元（単位）のつじつまが合いません。したがって、この式も不適当です。,選択肢3. σt＝4P／πD2引張応力はσt＝力P÷断面積Aで求めます。丸棒の断面は円なので、直径：D半径：D／2より、断面積はA＝π(D／2)²＝πD²／4です。したがって、σt＝P／A＝P／(πD²／4)＝4P／πD²となります。この式は「力÷面積」の形になっており、Dも2乗で入っているので、引張応力σtの式として正しいです。,選択肢4. σt＝P／πD2分母にπD²が入っているので、見た目は「力÷(長さ²)」の形になっていますが、丸断面の面積A＝πD²／4を使っていない点が問題です。正しくはσt＝P／(πD²／4)なので、分母のπD²に、4が掛かった形（4P／πD²）にならなければいけません。この式だと、応力の値が本来の4分の1になってしまいます。,,C,この問題では、直径Dの丸棒に引張力Pが作用したときの引張応力σtを求めます。正しい式はσt＝4P／πD²です。理由は、応力は「力÷断面積」で求め、丸断面の面積がA＝πD²／4となるからです。,,published,2026-02-14T18:04:32
R7gakkaA-005,R7gakkaA,knowledge,3,土木工学等,浚渫,R7年度,,0,,,R7 学科A No.5,https://raw.githubusercontent.com/bubbleberry247/PDF-RakuRaku-Seisan/master/docs/assets/doboku-14w/images/R7gakkaA-005.png,下図の内径Dの管路内を水深D／2で流れる流量Qを求める次の式のうち、適当なものはどれか。 ただし、nは粗度係数、Iは動水勾配を表す。 [図],1 πD D 31 Q = × × ×I2 n 84 2 2 1 πD D 31,Q = × × ×I2 n 84 2 1 πD D 31,Q = × × ×I2 n 88 2 2 1 πD D 31,[図],,不適当です。流水断面積が πD/8 となっていますが、半満時の断面積は半円の面積 πD²/8 です。D² が正しく、D は誤りです。,適当です。マニング式 Q = (1/n) × A × R^(2/3) × I^(1/2) において、半満時の流水断面積 A = πD²/8、潤辺 P = πD/2、径深 R = A/P = D/4 です。,不適当です。断面積が πD/8（D² であるべき）で誤り、また径深が D/8（D/4 であるべき）で二重に誤っています。,不適当です。断面積 πD²/8 は正しいですが、径深が D/8 となっており誤りです。半満時の径深は R = (πD²/8)÷(πD/2) = D/4 です。,,B,円形管路の半満（水深 D/2）条件でのマニング式による流量を求める問題です。半満時の流水断面積と径深を正しく求めることがポイントです。,,published,2026-02-14T18:04:32
R7gakkaA-006,R7gakkaA,knowledge,3,土木工学等,その他,R7年度,,0,,,R7 学科A No.6,,"土の原位置試験の結果の利用に関する次の記述のうち,適当でないものはどれか。","標準貫入試験は,土層の構成の判定や構造物基礎の設計等に用いるN値を求めるために行 うものである。","ポータブルコーン貫入試験は,地盤の強さの把握や建設機械のトラフィカビリティーの判定 等に用いるコーン貫入抵抗を求めるために行うものである。","透水試験は,地下掘削に際しての湧水量や水位低下量の算定等に用いる透水係数を求めるた めに行うものである。","砂置換による土の密度試験は,土工の出来形管理基準に用いる土の密度を求めるために行う ものである。",,選択肢1. 標準貫入試験は、土層の構成の判定や構造物基礎の設計等に用いるN値を求めるために行うものである。標準貫入試験では、重錘を自由落下させてサンプラーを打ち込み、その打撃回数からN値を求めます。N値は、地盤のかたさ・締まり具合を表す指標で、土層の判定や基礎の支持力算定などに広く使われます。したがって、この説明は目的と合っています。,選択肢2. ポータブルコーン貫入試験は、地盤の強さの把握や建設機械のトラフィカビリティーの判定等に用いるコーン貫入抵抗を求めるために行うものである。ポータブルコーン貫入試験では、小型のコーンを地盤に押し込み、そのときの貫入抵抗から地盤のせん断強さの目安を求めます。浅い地盤の強さの分布を知ったり、建設機械が走行できるか（トラフィカビリティー）を判断するために利用されます。用途の説明として妥当です。,選択肢3. 透水試験は、地下掘削に際しての湧水量や水位低下量の算定等に用いる透水係数を求めるために行うものである。透水試験では、土中を水がどれくらい通り抜けやすいかを表す透水係数を求めます。透水係数が分かれば、地下掘削時にどのくらい湧水があるか、どの程度水位を下げればよいかといった検討ができます。この説明も、透水試験の目的と合っています。,選択肢4. 砂置換による土の密度試験は、土工の出来形管理基準に用いる土の密度を求めるために行うものである。砂置換法は、掘った穴の体積を乾燥砂で置き換え、その砂の質量から現場の土の密度を求める試験です。この密度は、締固め度（設計どおりに十分締め固められているか）を確認するために、締固め管理基準（締固め度の規定）に用いられます。一方、出来形管理は、盛土の厚さ・幅・高さなど、出来上がった形状が図面どおりかを確認する管理です。出来形の確認には主に寸法測定を用い、砂置換法で求める密度は直接利用しません。そのため、「出来形管理基準に用いる」としているこの記述は、用途の説明として適当ではありません。,,D,この問題で適当でない記述は、「砂置換による土の密度試験」に関する選択肢です。砂置換法で求めた土の密度は、主に締固め管理基準（どれだけよく締め固められているかの管理）に用いるものであり、出来形管理基準（厚さや幅・高さなどの形状）に用いるという説明は合いません。,,published,2026-02-14T18:04:32
R7gakkaA-007,R7gakkaA,knowledge,3,土木工学等,土工,R7年度,,0,,,R7 学科A No.7,,"道路盛土等の材料として現場発生土を使用する場合の,留意点に関する次の記述の うち,適当でないものはどれか。","盛土の安定や沈下等が問題となる材料は,障害が生じにくい法面表層部,緑地等に使用す る。","高含水比の材料は,できるだけ厚く敷き均して急速に脱水を促進させた後,ばっ気乾燥を行 うか,処理材を混合調整し使用する。","安定が懸念される材料は,盛土法面勾配の変更や排水処理等の対策を講じるか,セメントや 石灰による安定処理を行って使用する。","透水性の良い砂質土等の材料は,排水材料に使用し,岩塊や礫質土は,排水処理と安定性向 上等のため,法尻に使用する。",,選択肢1. 盛土の安定や沈下等が問題となる材料は、障害が生じにくい法面表層部、緑地等に使用する。盛土の内部や基礎近くに、軟弱で沈下しやすい材料を使うと、沈下やすべりの原因になります。そのため、このような材料は、構造的な要求が小さい法面の表層部や緑地などに限定して使う、という考え方は妥当です。・重要部（盛土の中核部分・路床付近）には使わない・影響が小さい表層や緑地に回すという方針なので、この記述は適切です。,選択肢2. 高含水比の材料は、できるだけ厚く敷き均して急速に脱水を促進させた後、ばっ気乾燥を行うか、処理材を混合調整し使用する。含水比の高い土は、そのままでは締固めがうまくいかず、強度も出ません。そのため通常は、・できるだけ薄く敷き均える・表面積を大きくして、自然乾燥やばっ気乾燥を促進する・必要に応じてセメントや石灰などの安定処理材を混合するといった方法をとります。この選択肢では「できるだけ厚く敷き均して急速に脱水を促進」となっており、厚く敷くほど水は抜けにくく、脱水はむしろ遅くなります。,選択肢3. 安定が懸念される材料は、盛土法面勾配の変更や排水処理等の対策を講じるか、セメントや石灰による安定処理を行って使用する。安定性に不安がある材料を使う場合は、・盛土の法面勾配をゆるくする・排水処理を行って、間隙水圧や地下水位を下げる・セメントや石灰で安定処理して強度や変形特性を改善するといった対策を組み合わせて使用します。記述されている内容は、対策の方向性として一般的であり、盛土の安定確保の方法として適切です。,選択肢4. 透水性の良い砂質土等の材料は、排水材料に使用し、岩塊や礫質土は、排水処理と安定性向上等のため、法尻に使用する。砂質土など水を通しやすい材料は、盛土内部の排水層として使うことで、水が溜まりにくい構造にできます。また、岩塊や礫質土は、・重くて安定しやすい・隙間から水が流れやすいという特徴があるため、法尻部に配置すると、排水の確保と盛土のすべり防止の両方に役立ちます。したがって、この記述も適切です。,,B,適当でない記述は、高含水比の材料の扱いについて述べている文です。高含水比の土は、薄く広げて乾燥させるのが基本であり、「できるだけ厚く敷き均して急速に脱水させる」という考え方は逆になってしまいます。,,published,2026-02-14T18:04:32
R7gakkaA-008,R7gakkaA,knowledge,3,土木工学等,測量一般,R7年度,,0,,,R7 学科A No.8,,"TS(トータルステーション)・GNSS(全球測位衛星システム)を用いた盛土の情報 化施工に関する次の記述のうち,適当でないものはどれか。","盛土の締固め管理システムの適用可否は,施工現場の立地・地形条件が原因となる計測障害 の有無,対象土の土質が締固め回数によって管理することが困難ではないこと等を確認し, 判断する。","施工管理に用いるTS 又はGNSS は,現場内の座標既知点において正しい座標を計測できる ことを実測により確認し,精度が確保できない場合には,他の機器で再確認するか,従来の 管理方法の採用を検討する。","盛土材料のまき出しは,盛土施工範囲の全面にわたって試験施工で決定したまき出し厚さ以 下となるようにし,その厚さは,TS 又はGNSS による締固め回数管理時の走行位置による面 的な標高データを記録する等,適切に管理する。","現場密度試験は,試験施工と同様の品質で所定の含水比の範囲が保たれる盛土材料を使用し, 所定のまき出し厚・締固め回数等で施工できたことを確認できる場合であっても,規格値を満 足しているか確認するため必ず実施する。",,選択肢1. 盛土の締固め管理システムの適用可否は、施工現場の立地・地形条件が原因となる計測障害の有無、対象土の土質が締固め回数によって管理することが困難ではないこと等を確認し、判断する。TSやGNSSを使う情報化施工では、そもそも機器が正しく測位できる環境かどうかがとても重要です。・山あいで衛星が見えにくい・構造物に隠れてTSが視通できないなどがあると、システムがうまく機能しません。また、土質によっては「締固め回数だけでは管理しにくい」場合があります。（たとえば、含水比の影響が極端に大きい土など）このような条件を事前に確認してから、システムを使うかどうか判断するという考え方は妥当です。,選択肢2. 施工管理に用いるTS又はGNSSは、現場内の座標既知点において正しい座標を計測できることを実測により確認し、精度が確保できない場合には、他の機器で再確認するか、従来の管理方法の採用を検討する。情報化施工で使う測量機器は、座標の精度が確保されていることが前提です。そのため、・現場内の基準点（座標既知点）で実際に観測して、誤差を確認する・誤差が大きければ別の機器や方法で確認する・どうしても精度が出ないなら、従来の管理方法（丁張り・高さ測量など）に戻すという手順は、ごく基本的な考え方です。したがって、この記述は適切です。,選択肢3. 盛土材料のまき出しは、盛土施工範囲の全面にわたって試験施工で決定したまき出し厚さ以下となるようにし、その厚さは、TS又はGNSSによる締固め回数管理時の走行位置による面的な標高データを記録する等、適切に管理する。情報化施工では、試験施工（トライアル）で・適切なまき出し厚さ・必要な締固め回数を決めておきます。本施工では、その厚さを超えないように管理することが重要です。さらに、TSやGNSSで・ブルドーザやローラの走行軌跡・施工後の標高（高さ）などのデータを記録して、面としてのまき出し厚さを管理するという考え方は、情報化施工ならではの管理方法です。この説明も、システムの使い方として適切です。,選択肢4. 現場密度試験は、試験施工と同様の品質で所定の含水比の範囲が保たれる盛土材料を使用し、所定のまき出し厚・締固め回数等で施工できたことを確認できる場合であっても、規格値を満足しているか確認するため必ず実施する。ここが適当でない記述です。情報化施工のねらいの一つは、・試験施工で締固め回数や締固め管理値と現場密度の関係を把握しておき、・本施工では、TS・GNSS付きの機械から得られる締固め回数や管理値で品質を確認することで、従来よりも現場密度試験の頻度を減らす（場合によっては省略する）ことにあります。もちろん、最初の試験施工や要所では現場密度試験を行いますが、「条件がそろっている場合であっても必ず実施する」という書き方は、情報化施工による効率化の考え方と合いません。そのため、この文が適当でない説明となります。,,D,適当でない記述は「現場密度試験は…必ず実施する。」と書かれている文です。TS・GNSSを使った情報化施工では、試験施工で十分な関係を確認し、まき出し厚さや締固め回数などが管理できている場合には、現場密度試験を大幅に削減したり、省略できる運用が想定されています。「必ず実施する」という書き方は、その考え方と合いません。,,published,2026-02-14T18:04:32
